"Entity","Region","Ownership","Deal Type","Level 4","Trade ID","Trade Description","CounterParty","Broker","Deal Type","Trade Type","Trade Date","Effective Date","Expiry Date","Has Unwinds","Option/Commitment Type","Barrier Type","Buy/Sell - 1","Pay/Receive - 1","Option Type / Interest Type - 1","Price Index - 1","Future","Number Of Contracts","Ccy1","Notional1","Unit - 1","Current Period IR Rate1","Current Period IR Spread1 bps","Strike","Buy/Sell - 2","Pay/Receive - 2","Option Type / Interest Type-2","Price Index - 2","Ccy2","Notional2","Available Balance to Draw","Unit - 2","Current Period IR Rate2","Current Period IR Spread2 bps","Original Tenor","Current Tenor","Proceeds","Debt Instrument","Trade Discount Rate","Trade Yield","Trade Price","Cpty Trade Id","Alternate Trade Id","Trade Group","Asset Class","Current Version","Trade In Link","Linked Proportion","Linked Notional Amount"
"S-CLFONESGH","China","China Portfolio","Project Finance","11006 CLF One Singapore USD490 million facility","14646","7 YR FLOATING RATE LOAN: PAY 6M Libor +200 bp USD 11.7 M REPAY: SCHEDULE MAT: 25-MAY-2023","1-S-CMB-NY","","Actual","Loan","2016-05-25","2016-05-25","2023-05-25","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-11115000","","0.025601300","0.0200000000","","","","","","","","","","","","2556","1429","11700000.0000","Interest-Bearing","0.00000000000000","0.03440020250000","1.00000000000000","","","PROJECT FINANCING","Interest Rate","14","No","0.000000000000000","0.0000"
"S-CLFONESGH","China","China Portfolio","Project Finance","11006 CLF One Singapore USD490 million facility","14647","7 YR FLOATING RATE LOAN: PAY 6M Libor +200 bp USD 6.3 M REPAY: SCHEDULE MAT: 25-MAY-2023","1-S-CMB-NY","","Actual","Loan","2016-05-25","2016-05-25","2023-05-25","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-5985000","","0.025601300","0.0200000000","","","","","","","","","","","","2556","1429","6300000.0000","Interest-Bearing","0.00000000000000","0.03440020250000","1.00000000000000","","","PROJECT FINANCING","Interest Rate","16","No","0.000000000000000","0.0000"
"CLF-21091-TAICANG PUGANG","China","China Portfolio","Project Finance","21091 CLF- GLP TPDZ LF CMB 38.33million facility","14648","8.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY   15.6 M  REPAY: SCHEDULE  MAT: 21-DEC-2024","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-08","2016-06-08","2024-12-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-10736040.03","","0.049000000","","","","","","","","","","","","","3118","2005","15616050.0300","Interest-Bearing","0.00000000000000","0.05094152490000","1.00000000000000","","Taicang","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21103-GLP KUNSHAN GAO","China","China Portfolio","Project Finance","21103 CLF-Kunshan Yushan CMB 244.7million facility","14649","9.3 YR  FIXED RATE LOAN: PAY 4.90000% CNY  958.5 K  REPAY: SCHEDULE  MAT: 21-SEP-2025","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-20","2016-06-20","2025-09-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-748823.7","","0.049000000","","","","","","","","","","","","","3380","2279","958494.2800","Interest-Bearing","0.00000000000000","0.04499951850000","1.00000000000000","","Kunshan Yushan","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-23018-XIANSCTECH","China","China Portfolio","Project Finance","23018 C-I-Park Xi An Science and Tech BOComm 285million facility","14753","5.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY  420.0 K  REPAY: SCHEDULE  MAT: 11-AUG-2021","3-C-BCOM XIAN CHENGXI","","Actual","Loan","2016-05-31","2016-05-31","2021-08-11","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-234400","","0.049000000","","","","","","","","","","","","","1898","777","420000.0000","Interest-Bearing","0.00000000000000","0.04840886260000","1.00000000000000","","Xi an","PROJECT FINANCING","Interest Rate","3","No","0.000000000000000","0.0000"
"C-23025-SY-JINBEI","China","China Portfolio","Project Finance","23025 C-Shenyang Jinbei BOC 350million facility","14754","6.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY    3.7 M  REPAY: SCHEDULE  MAT: 30-AUG-2022","3-C-BOC SHENYANG DEVELOPM","","Actual","Loan","2016-06-07","2016-06-07","2022-08-30","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-2620440","","0.049000000","","","","","","","","","","","","","2275","1161","3654000.0000","Interest-Bearing","0.00000000000000","0.04854614400000","1.00000000000000","","Shenyang Huanpu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22042-TIANJIN TRANSFAR","China","China Portfolio","Project Finance","22042 C-Tianjin Transfar LB ICBC 185million facility","14755","9.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY   33.0 M  REPAY: SCHEDULE  MAT: 12-DEC-2025","3-C-ICBC TIANJIN","","Actual","Loan","2016-06-27","2016-06-27","2025-12-12","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-27630000","","0.049000000","","","","","","","","","","","","","3455","2361","33000000.0000","Interest-Bearing","0.00000000000000","0.04899259610000","1.00000000000000","","Tianjin Transfar","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22042-TIANJIN TRANSFAR","China","China Portfolio","Project Finance","22042 C-Tianjin Transfar LB ICBC 185million facility","14756","5.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY   22.0 M  REPAY: SCHEDULE  MAT: 14-DEC-2021","3-C-ICBC TIANJIN","","Actual","Loan","2016-06-27","2016-06-27","2021-12-14","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-20000000","","0.049000000","","","","","","","","","","","","","1996","902","22000000.0000","Interest-Bearing","0.00000000000000","0.04892180540000","1.00000000000000","","Tianjin Transfar","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CU-23037-TCL WUXI","China","China Portfolio","Project Finance","23037 CU-TCL Wuxi JSBK 250million facility","14757","11.5 YR  FIXED RATE LOAN: PAY 5.88000% CNY   90.0 M  REPAY: SCHEDULE  MAT: 20-DEC-2027","3-C-JSBK WUXI INDUSTRAL P","","Actual","Loan","2016-06-17","2016-06-17","2027-12-20","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-68000000","","0.058800000","","","","","","","","","","","","","4203","3099","90000000.0000","Interest-Bearing","0.00000000000000","0.06214146410000","1.00000000000000","","Wuxi Shuma","PROJECT FINANCING","Interest Rate","4","No","0.000000000000000","0.0000"
"CU-23037-TCL WUXI","China","China Portfolio","Project Finance","23037 CU-TCL Wuxi JSBK 250million facility","14758","11.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY   82.0 M  REPAY: SCHEDULE  MAT: 20-DEC-2027","3-C-JSBK WUXI INDUSTRAL P","","Actual","Loan","2016-06-17","2016-06-17","2027-12-20","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-59500000","","0.049000000","","","","","","","","","","","","","4203","3099","82000000.0000","Interest-Bearing","0.00000000000000","0.05879494080000","1.00000000000000","","Wuxi Shuma","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","SSE Panda Bond","14792","3 YR  FIXED RATE LOAN: PAY 3.12000% CNY 1000.0 M  REPAY: TERM  MAT: 13-JUL-2019","3-C-SHANGHAI STOCK EXCHAN","","Actual","Loan","2016-07-13","2016-07-13","2019-07-13","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1000000000","","0.031200000","","","","","","","","","","","","","1095","17","1000000000.0000","Interest-Bearing","0.00000000000000","0.03120000000000","1.00000000000000","","","BOND ISSUANCE","Interest Rate","8","No","0.000000000000000","0.0000"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","SSE Panda Bond","14793","5 YR  FIXED RATE LOAN: PAY 3.58000% CNY  500.0 M  REPAY: TERM  MAT: 13-JUL-2021","3-C-SHANGHAI STOCK EXCHAN","","Actual","Loan","2016-07-13","2016-07-13","2021-07-13","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-500000000","","0.035800000","","","","","","","","","","","","","1826","748","500000000.0000","Interest-Bearing","0.00000000000000","0.03577938400000","1.00000000000000","","","BOND ISSUANCE","Interest Rate","7","No","0.000000000000000","0.0000"
"C-21137-CHANGSHA PUXIA","China","China Portfolio","Project Finance","21137 C-Changsha Puxia BOComm 69.4million facility","14819","9.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY   35.0 M  REPAY: SCHEDULE  MAT: 22-DEC-2025","3-C-BCOM HUNAN BRANCH","","Actual","Loan","2016-06-07","2016-06-07","2025-12-20","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-31500000","","0.049000000","","","","","","","","","","","","","3483","2369","35000000.0000","Interest-Bearing","0.00000000000000","0.04899632160000","1.00000000000000","","Changsha Jinxia","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22032-CDDEV","China","China Portfolio","Project Finance","22032 C-Chengdu CMB 80million facility","14820","5.3 YR  FIXED RATE LOAN: PAY 4.90000% CNY   23.0 M  REPAY: SCHEDULE  MAT: 16-SEP-2021","3-C-CMB CHENGDU HONGZHAOB","","Actual","Loan","2016-06-07","2016-06-07","2021-09-16","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-14000000","","0.049000000","","","","","","","","","","","","","1927","813","23000000.0000","Interest-Bearing","0.00000000000000","0.04899153240000","1.00000000000000","","Xinjin","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21115-ZHAOQING HIGH-T","China","China Portfolio","Project Finance","21115 CLF-Zhaoqing CMB 111.6million facility","14821","9.8 YR  FIXED RATE LOAN: PAY 4.90000% CNY    6.2 M  REPAY: SCHEDULE  MAT: 23-MAR-2026","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-21","2016-06-21","2026-03-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-5196685.1","","0.049000000","","","","","","","","","","","","","3560","2460","6159034.2000","Interest-Bearing","0.00000000000000","0.04899704810000","1.00000000000000","","Zhaoqing","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21124-TJPUNAN","China","China Portfolio","Project Finance","21124 CLF-Tianjin Punan CMB 42.26million facility","14822","8.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY   10.9 M  REPAY: SCHEDULE  MAT: 21-SEP-2024","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-23","2016-06-23","2024-09-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-7179901.91","","0.049000000","","","","","","","","","","","","","3012","1914","10940801.9100","Interest-Bearing","0.00000000000000","0.04899911520000","1.00000000000000","","Punan","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-21108-DONGGUAN SHIPAI D","China","China Portfolio","Project Finance","21108 C-DONGGUAN SHIPAI CMB 109.1million facility","14823","8.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY    2.5 M  REPAY: SCHEDULE  MAT: 26-AUG-2024","3-C-CMB DONGGUAN","","Actual","Loan","2016-06-14","2016-06-14","2024-08-24","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1669548.56","","0.049000000","","","","","","","","","","","","","2993","1886","2544073.9700","Interest-Bearing","0.00000000000000","0.04899758810000","1.00000000000000","","Dongguan Shipai","PROJECT FINANCING","Interest Rate","3","No","0.000000000000000","0.0000"
"C-21108-DONGGUAN SHIPAI D","China","China Portfolio","Project Finance","21108 C-DONGGUAN SHIPAI CMB 109.1million facility","14824","8.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY    3.2 M  REPAY: SCHEDULE  MAT: 26-AUG-2024","3-C-CMB DONGGUAN","","Actual","Loan","2016-06-02","2016-06-02","2024-08-24","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-2117630.39","","0.049000000","","","","","","","","","","","","","3005","1886","3226865.3300","Interest-Bearing","0.00000000000000","0.04878133390000","1.00000000000000","","Dongguan Shipai","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21082-BEIJING PUMA LF","China","China Portfolio","Project Finance","21082 CLF-BEIJING PUMA LF CMB 47.2million facility","14825","9.7 YR  FIXED RATE LOAN: PAY 4.90000% CNY    3.2 M  REPAY: SCHEDULE  MAT: 21-MAR-2026","3-C-CMB BEIJING GUANGHUAL","","Actual","Loan","2016-06-22","2016-06-22","2026-03-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-2666021.45","","0.049000000","","","","","","","","","","","","","3559","2460","3159728.9500","Interest-Bearing","0.00000000000000","0.00000100000000","1.00000000000000","","pinggu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CU-23020-DONGGHUMEN","China","China Portfolio","Project Finance","23020 CU-Dongguan Humen BOC 115million facility","14826","9.3 YR  FIXED RATE LOAN: PAY 4.90000% CNY    9.4 M  REPAY: SCHEDULE  MAT: 22-SEP-2025","3-C-BOC TIANHE","","Actual","Loan","2016-06-17","2016-06-17","2025-09-22","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-8007850","","0.049000000","","","","","","","","","","","","","3384","2280","9421000.0000","Interest-Bearing","0.00000000000000","0.05149915790000","1.00000000000000","","Dongguan","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22005-SZITIC SHENZHEN C","China","China Portfolio","Project Finance","22005 C-SZITIC Shenzhen Com Property BOC 70.116million facility","14827","9.6 YR  FIXED RATE LOAN: PAY 4.90000% CNY  302.3 K  REPAY: SCHEDULE  MAT: 02-FEB-2026","3-C-BOC SHENZHEN DONGBU B","","Actual","Loan","2016-06-14","2016-06-14","2026-02-01","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-295845.58","","0.049000000","","","","","","","","","","","","","3519","2412","302313.0100","Interest-Bearing","0.00000000000000","0.04900021200000","1.00000000000000","","Longgang","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22005-SZITIC SHENZHEN C","China","China Portfolio","Project Finance","22005 C-SZITIC Shenzhen Com Property BOC 70.116million facility","14828","9.6 YR  FIXED RATE LOAN: PAY 4.90000% CNY    5.6 M  REPAY: SCHEDULE  MAT: 02-FEB-2026","3-C-BOC SHENZHEN DONGBU B","","Actual","Loan","2016-06-23","2016-06-23","2026-02-01","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-5452235.79","","0.049000000","","","","","","","","","","","","","3510","2412","5571426.0000","Interest-Bearing","0.00000000000000","0.04899671770000","1.00000000000000","","Longgang","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21117-CHANGSHA PUYONG","China","China Portfolio","Project Finance","21117 CLF-Changsha Puyong CMB 121.5million facility","14830","8.8 YR  FIXED RATE LOAN: PAY 4.90000% CNY   16.2 M  REPAY: SCHEDULE  MAT: 21-MAR-2025","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-03","2016-06-03","2025-03-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-11614807.68","","0.049000000","","","","","","","","","","","","","3213","2095","16159732.4400","Interest-Bearing","0.00000000000000","0.04024692320000","1.00000000000000","","Changsha liuyang","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21132-QINGDAO PUHE WS","China","China Portfolio","Project Finance","21132 CLF-Qingdao Puhe CMB 39.4million facility","14831","9.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY    5.0 M  REPAY: SCHEDULE  MAT: 21-SEP-2025","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-06-30","2016-06-30","2025-09-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-3924673.29","","0.049000000","","","","","","","","","","","","","3370","2279","5023581.8000","Interest-Bearing","0.00000000000000","0.03880549470000","1.00000000000000","","Qingdao Puhe","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-21068-CHONGQING BANAN L","China","China Portfolio","Project Finance","21068 C-CHONGQING PUNAN CMB 250million facility","14832","9.2 YR  FIXED RATE LOAN: PAY 4.90000% CNY   33.0 M  REPAY: SCHEDULE  MAT: 01-SEP-2025","3-C-CMB JIAZHOU BRANCH","","Actual","Loan","2016-06-30","2016-06-30","2025-09-01","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-25252791.91","","0.049000000","","","","","","","","","","","","","3350","2259","33022881.7500","Interest-Bearing","0.00000000000000","0.04899287220000","1.00000000000000","","Chongqing banan","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-21173-GLP I PARK WUXI S","China","China Portfolio","Project Finance","21173 C-Wuxi Puxin BOC 600million facility","14839","9.5 YR  FIXED RATE LOAN: PAY 4.55700% CNY  179.0 M  REPAY: SCHEDULE  MAT: 31-DEC-2025","3-C-BOC WUXI NEW ZONE","","Actual","Loan","2016-06-24","2016-06-24","2025-12-31","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-158107577.1","","0.045570000","","","","","","","","","","","","","3477","2380","178989709.9200","Interest-Bearing","0.00000000000000","0.04069719310000","1.00000000000000","","Wuxi Puxin","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-22043-DALIAN HUANPU DEV","China","China Portfolio","Project Finance","22043 C-Dalian Huanpu CMB 58.3million facility","14949","6.1 YR  FIXED RATE LOAN: PAY 4.90000% CNY    8.9 M  REPAY: SCHEDULE  MAT: 30-AUG-2022","3-C-CMB DALIAN BONDED SUB","","Actual","Loan","2016-07-21","2016-07-21","2022-08-30","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-6229392","","0.049000000","","","","","","","","","","","","","2231","1161","8940000.0000","Interest-Bearing","0.00000000000000","0.04901045840000","1.00000000000000","","Dalian Huanpu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-23025-SY-JINBEI","China","China Portfolio","Project Finance","23025 C-Shenyang Jinbei BOC 350million facility","14950","6.1 YR  FIXED RATE LOAN: PAY 4.90000% CNY    4.0 M  REPAY: SCHEDULE  MAT: 30-AUG-2022","3-C-BOC SHENYANG DEVELOPM","","Actual","Loan","2016-07-15","2016-07-15","2022-08-30","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-2868571.42","","0.049000000","","","","","","","","","","","","","2237","1161","4000000.0000","Interest-Bearing","0.00000000000000","0.04870241600000","1.00000000000000","","Shenyang Huanpu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"C-23018-XIANSCTECH","China","China Portfolio","Project Finance","23018 C-I-Park Xi An Science and Tech BOComm 285million facility","14951","5.1 YR  FIXED RATE LOAN: PAY 4.90000% CNY    3.8 M  REPAY: SCHEDULE  MAT: 11-AUG-2021","3-C-BCOM XIAN CHENGXI","","Actual","Loan","2016-07-21","2016-07-21","2021-08-11","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-2124000","","0.049000000","","","","","","","","","","","","","1847","777","3800000.0000","Interest-Bearing","0.00000000000000","0.04896292580000","1.00000000000000","","xi'an","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CU-23031-GLP YIWU LF","China","China Portfolio","Project Finance","23031 CU- Yiwu Pujie BOComm 210million facility","14952","9.4 YR  FIXED RATE LOAN: PAY 4.90000% CNY   36.0 M  REPAY: SCHEDULE  MAT: 31-DEC-2025","3-C-BCOM YIWU","","Actual","Loan","2016-07-26","2016-07-26","2025-12-31","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-32400000","","0.049000000","","","","","","","","","","","","","3445","2380","36000000.0000","Interest-Bearing","0.00000000000000","0.04905097670000","1.00000000000000","","Yiwu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
"CLF-21127-SHANGHAI APELOA","China","China Portfolio","Project Finance","21127 CLF-Shanghai Apeloa PR CMB 213million facility","14959","8.5 YR  FIXED RATE LOAN: PAY 4.90000% CNY    4.6 M  REPAY: SCHEDULE  MAT: 21-DEC-2024","3-C-CMB GUANGZHOU DEV","","Actual","Loan","2016-07-01","2016-07-01","2024-12-21","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-3141076.8","","0.049000000","","","","","","","","","","","","","3095","2005","4568839.0000","Interest-Bearing","0.00000000000000","0.03802606440000","1.00000000000000","","Puluokangyu","PROJECT FINANCING","Interest Rate","2","No","0.000000000000000","0.0000"
